date,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred
2021-03-30,SVN,357485.0,243361.0,114124.0,7912.0,8275.0,17.2,3980.0,5.49
2021-03-31,SVN,372086.0,256652.0,115434.0,14601.0,8941.0,17.9,4301.0,5.55
2021-04-01,SVN,391431.0,273336.0,118095.0,19345.0,9645.0,18.83,4639.0,5.68
2021-04-02,SVN,403399.0,283214.0,120185.0,11968.0,9067.0,19.4,4361.0,5.78
2021-04-03,SVN,406426.0,286219.0,120207.0,3027.0,8464.0,19.55,4071.0,5.78
2021-04-04,SVN,408012.0,287803.0,120209.0,1586.0,8511.0,19.63,4094.0,5.78
2021-04-05,SVN,408013.0,287804.0,120209.0,1.0,8349.0,19.63,4016.0,5.78
2021-04-06,SVN,410831.0,290257.0,120574.0,2818.0,7621.0,19.76,3666.0,5.8
2021-04-07,SVN,416976.0,296382.0,120594.0,6145.0,6413.0,20.06,3085.0,5.8
2021-04-08,SVN,432343.0,311091.0,121252.0,15367.0,5845.0,20.8,2812.0,5.83
2021-04-09,SVN,452516.0,329576.0,122940.0,20173.0,7017.0,21.77,3375.0,5.91
2021-04-10,SVN,461697.0,338627.0,123070.0,9181.0,7896.0,22.21,3798.0,5.92
2021-04-11,SVN,463317.0,340234.0,123083.0,1620.0,7901.0,22.29,3801.0,5.92
2021-04-12,SVN,465168.0,341882.0,123286.0,1851.0,8165.0,22.38,3927.0,5.93
2021-04-13,SVN,469017.0,344956.0,124061.0,3849.0,8312.0,22.56,3998.0,5.97
2021-04-14,SVN,480640.0,352748.0,127892.0,11623.0,9095.0,23.12,4375.0,6.15
2021-04-15,SVN,500019.0,362160.0,137859.0,19379.0,9668.0,24.05,4650.0,6.63
2021-04-16,SVN,514097.0,370547.0,143550.0,14078.0,8797.0,24.73,4231.0,6.9
2021-04-17,SVN,520232.0,373045.0,147187.0,6135.0,8362.0,25.02,4022.0,7.08
2021-04-18,SVN,521515.0,374321.0,147194.0,1283.0,8314.0,25.09,3999.0,7.08
2021-04-19,SVN,524207.0,376641.0,147566.0,2692.0,8434.0,25.22,4057.0,7.1
2021-04-20,SVN,530866.0,381843.0,149023.0,6659.0,8836.0,25.54,4250.0,7.17
2021-04-21,SVN,547615.0,389544.0,158071.0,16749.0,9568.0,26.34,4602.0,7.6
2021-04-22,SVN,567506.0,397654.0,169852.0,19891.0,9641.0,27.3,4637.0,8.17
2021-04-23,SVN,585057.0,408450.0,176607.0,17551.0,10137.0,28.14,4876.0,8.5
2021-04-24,SVN,587965.0,410928.0,177037.0,2908.0,9676.0,28.28,4654.0,8.52
2021-04-25,SVN,588639.0,411585.0,177054.0,674.0,9589.0,28.31,4612.0,8.52
2021-04-26,SVN,589022.0,411960.0,177062.0,383.0,9259.0,28.33,4454.0,8.52
2021-04-27,SVN,589478.0,412411.0,177067.0,456.0,8373.0,28.35,4028.0,8.52
2021-04-28,SVN,597319.0,415586.0,181733.0,7841.0,7101.0,28.73,3416.0,8.74
2021-04-29,SVN,616375.0,421581.0,194794.0,19056.0,6981.0,29.65,3358.0,9.37
2021-04-30,SVN,637393.0,427808.0,209585.0,21018.0,7477.0,30.66,3597.0,10.08
2021-05-01,SVN,644447.0,428856.0,215591.0,7054.0,8069.0,31.0,3881.0,10.37
2021-05-02,SVN,647881.0,430147.0,217734.0,3434.0,8463.0,31.16,4071.0,10.47
2021-05-03,SVN,655839.0,435179.0,220660.0,7958.0,9545.0,31.55,4591.0,10.61
2021-05-04,SVN,665723.0,442312.0,223411.0,9884.0,10892.0,32.02,5239.0,10.75
2021-05-05,SVN,683715.0,452423.0,231292.0,17992.0,12342.0,32.89,5937.0,11.13
2021-05-06,SVN,711449.0,468035.0,243414.0,27734.0,13582.0,34.22,6533.0,11.71
2021-05-07,SVN,733410.0,481479.0,251931.0,21961.0,13717.0,35.28,6598.0,12.12
2021-05-08,SVN,744117.0,486945.0,257172.0,10707.0,14239.0,35.79,6849.0,12.37
2021-05-09,SVN,745888.0,488595.0,257293.0,1771.0,14001.0,35.88,6735.0,12.38
2021-05-10,SVN,749561.0,490904.0,258657.0,3673.0,13389.0,36.06,6440.0,12.44
2021-05-11,SVN,759798.0,499028.0,260770.0,10237.0,13439.0,36.55,6464.0,12.54
2021-05-12,SVN,782049.0,515478.0,266571.0,22251.0,14048.0,37.62,6757.0,12.82
2021-05-13,SVN,810919.0,534741.0,276178.0,28870.0,14210.0,39.01,6835.0,13.28
2021-05-14,SVN,836583.0,551837.0,284746.0,25664.0,14739.0,40.24,7090.0,13.7
2021-05-15,SVN,847674.0,558667.0,289007.0,11091.0,14794.0,40.77,7116.0,13.9
2021-05-16,SVN,850805.0,558853.0,291952.0,3131.0,14988.0,40.93,7209.0,14.04
2021-05-17,SVN,859288.0,562265.0,297023.0,8483.0,15675.0,41.33,7540.0,14.29
2021-05-18,SVN,872955.0,572354.0,300601.0,13667.0,16165.0,41.99,7776.0,14.46
2021-05-19,SVN,896487.0,587967.0,308520.0,23532.0,16348.0,43.12,7864.0,14.84
2021-05-20,SVN,926455.0,610942.0,315513.0,29968.0,16505.0,44.56,7939.0,15.18
2021-05-21,SVN,953750.0,625686.0,328064.0,27295.0,16738.0,45.88,8051.0,15.78
2021-05-22,SVN,964653.0,629133.0,335520.0,10903.0,16711.0,46.4,8038.0,16.14
2021-05-23,SVN,967694.0,630329.0,337365.0,3041.0,16698.0,46.55,8032.0,16.23
2021-05-24,SVN,974187.0,631518.0,342669.0,6493.0,16414.0,46.86,7895.0,16.48
2021-05-25,SVN,984746.0,635160.0,349586.0,10559.0,15970.0,47.37,7682.0,16.82
2021-05-26,SVN,1006793.0,642235.0,364558.0,22047.0,15758.0,48.43,7580.0,17.54
2021-05-27,SVN,1036078.0,651341.0,384737.0,29285.0,15660.0,49.84,7533.0,18.51
2021-05-28,SVN,1058409.0,659675.0,398734.0,22331.0,14951.0,50.91,7192.0,19.18
2021-05-29,SVN,1069035.0,663477.0,405558.0,10626.0,14912.0,51.42,7173.0,19.51
2021-05-30,SVN,1069037.0,663478.0,405559.0,2.0,14478.0,51.42,6964.0,19.51
2021-05-31,SVN,1075920.0,666346.0,409574.0,6883.0,14533.0,51.75,6991.0,19.7
2021-06-01,SVN,1092150.0,670933.0,421217.0,16230.0,15343.0,52.53,7380.0,20.26
2021-06-02,SVN,1121516.0,686020.0,435496.0,29366.0,16389.0,53.95,7883.0,20.95
2021-06-03,SVN,1158327.0,703372.0,454955.0,36811.0,17464.0,55.72,8400.0,21.88
2021-06-04,SVN,1189066.0,713749.0,475317.0,30739.0,18665.0,57.2,8978.0,22.86
2021-06-05,SVN,1202168.0,720122.0,482046.0,13102.0,19019.0,57.83,9148.0,23.19
2021-06-06,SVN,1208524.0,723942.0,484582.0,6356.0,19927.0,58.13,9585.0,23.31
2021-06-07,SVN,1215864.0,726913.0,488951.0,7340.0,19992.0,58.49,9616.0,23.52
2021-06-08,SVN,1230491.0,734065.0,496426.0,14627.0,19763.0,59.19,9506.0,23.88
2021-06-09,SVN,1253393.0,743207.0,510186.0,22902.0,18840.0,60.29,9062.0,24.54
2021-06-10,SVN,1285924.0,758489.0,527435.0,32531.0,18228.0,61.86,8768.0,25.37
2021-06-11,SVN,1310323.0,765889.0,544434.0,24399.0,17322.0,63.03,8332.0,26.19
2021-06-12,SVN,1321166.0,770195.0,550971.0,10843.0,17000.0,63.55,8177.0,26.5
2021-06-13,SVN,1324281.0,772610.0,551671.0,3115.0,16537.0,63.7,7955.0,26.54
2021-06-14,SVN,1330718.0,775195.0,555523.0,6437.0,16408.0,64.01,7893.0,26.72
2021-06-15,SVN,1340850.0,780568.0,560282.0,10132.0,15766.0,64.5,7584.0,26.95
2021-06-16,SVN,1357937.0,787404.0,570533.0,17087.0,14935.0,65.32,7184.0,27.44
2021-06-17,SVN,1378716.0,794634.0,584082.0,20779.0,13256.0,66.32,6376.0,28.1
2021-06-18,SVN,1392984.0,799283.0,593701.0,14268.0,11809.0,67.0,5680.0,28.56
2021-06-19,SVN,1395459.0,800491.0,594968.0,2475.0,10613.0,67.12,5105.0,28.62
2021-06-20,SVN,1396923.0,800576.0,596347.0,1464.0,10377.0,67.19,4992.0,28.69
2021-06-21,SVN,1402559.0,802217.0,600342.0,5636.0,10263.0,67.47,4937.0,28.88
2021-06-22,SVN,1412865.0,805055.0,607810.0,10306.0,10288.0,67.96,4949.0,29.24
2021-06-23,SVN,1432567.0,809796.0,622771.0,19702.0,10661.0,68.91,5128.0,29.96
2021-06-24,SVN,1457983.0,814720.0,643263.0,25416.0,11324.0,70.13,5447.0,30.94
2021-06-25,SVN,1458051.0,814730.0,643321.0,68.0,9295.0,70.13,4471.0,30.94
2021-06-26,SVN,1462117.0,815144.0,646973.0,4066.0,9523.0,70.33,4581.0,31.12
2021-06-27,SVN,1462137.0,815153.0,646984.0,20.0,9316.0,70.33,4481.0,31.12
2021-06-28,SVN,1468319.0,816381.0,651938.0,6182.0,9394.0,70.63,4519.0,31.36
2021-06-29,SVN,1479887.0,818225.0,661662.0,11568.0,9575.0,71.18,4606.0,31.83
2021-06-30,SVN,1494203.0,821794.0,672409.0,14316.0,8805.0,71.87,4235.0,32.34
2021-07-01,SVN,1512731.0,825282.0,687449.0,18528.0,7821.0,72.76,3762.0,33.07
2021-07-02,SVN,1526885.0,829028.0,697857.0,14154.0,9833.0,73.45,4730.0,33.57
2021-07-03,SVN,1528418.0,829429.0,698989.0,1533.0,9472.0,73.52,4556.0,33.62
2021-07-04,SVN,1528433.0,829429.0,699004.0,15.0,9471.0,73.52,4556.0,33.62
2021-07-05,SVN,1535022.0,830821.0,704201.0,6589.0,9529.0,73.84,4584.0,33.87
2021-07-06,SVN,1542100.0,832774.0,709326.0,7078.0,8888.0,74.18,4275.0,34.12
2021-01-04,ESP,82834.0,82834.0,,,,0.18,,
2021-01-05,ESP,139339.0,139339.0,,56505.0,56505.0,0.3,1209.0,
2021-01-06,ESP,,,,,45248.0,,968.0,
2021-01-07,ESP,207323.0,207323.0,,,41496.0,0.44,888.0,
2021-01-08,ESP,277976.0,277976.0,,70653.0,48786.0,0.59,1043.0,
2021-01-09,ESP,,,,,47569.0,,1017.0,
2021-01-10,ESP,,,,,46759.0,,1000.0,
2021-01-11,ESP,406091.0,406091.0,,,46180.0,0.87,988.0,
2021-01-12,ESP,488122.0,488122.0,,82031.0,49826.0,1.04,1066.0,
2021-01-13,ESP,581638.0,581638.0,,93516.0,58330.0,1.24,1248.0,
2021-01-14,ESP,676186.0,676186.0,,94548.0,66980.0,1.45,1433.0,
2021-01-15,ESP,768950.0,768950.0,,92764.0,70139.0,1.64,1500.0,
2021-01-16,ESP,,,,,70181.0,,1501.0,
2021-01-17,ESP,,,,,70223.0,,1502.0,
2021-01-18,ESP,897942.0,895627.0,2315.0,,70264.0,1.92,1503.0,0.0
2021-01-19,ESP,966097.0,956756.0,9341.0,68155.0,68282.0,2.07,1460.0,0.02
2021-01-20,ESP,1025937.0,1010295.0,15642.0,59840.0,63471.0,2.19,1358.0,0.03
2021-01-21,ESP,1103301.0,1054245.0,49056.0,77364.0,61016.0,2.36,1305.0,0.1
2021-01-22,ESP,1165825.0,1097369.0,68456.0,62524.0,56696.0,2.49,1213.0,0.15
2021-01-23,ESP,,,,,55680.0,,1191.0,
2021-01-24,ESP,1237593.0,1148895.0,88698.0,,54664.0,2.65,1169.0,0.19
2021-01-25,ESP,1291216.0,1167519.0,123697.0,53623.0,56182.0,2.76,1202.0,0.26
2021-01-26,ESP,1356461.0,1183395.0,173066.0,65245.0,55766.0,2.9,1193.0,0.37
2021-01-27,ESP,1395618.0,1202859.0,192759.0,39157.0,52812.0,2.98,1130.0,0.41
2021-01-28,ESP,1474189.0,1222323.0,251866.0,78571.0,52984.0,3.15,1133.0,0.54
2021-01-29,ESP,,,,,50484.0,,1080.0,
2021-01-30,ESP,,,,,51790.0,,1108.0,
2021-01-31,ESP,1609261.0,1251369.0,357892.0,,53095.0,3.44,1136.0,0.77
2021-02-01,ESP,1673054.0,1254535.0,418519.0,63793.0,54548.0,3.58,1167.0,0.9
2021-02-02,ESP,1764778.0,1265800.0,498978.0,91724.0,58331.0,3.77,1248.0,1.07
2021-02-03,ESP,1865342.0,1279220.0,586122.0,100564.0,67103.0,3.99,1435.0,1.25
2021-02-04,ESP,1988160.0,1305251.0,682909.0,122818.0,73424.0,4.25,1570.0,1.46
2021-02-05,ESP,,,,,72558.0,,1552.0,
2021-02-06,ESP,,,,,71691.0,,1533.0,
2021-02-07,ESP,2105033.0,1318626.0,786407.0,,70825.0,4.5,1515.0,1.68
2021-02-08,ESP,2167241.0,1328459.0,838782.0,62208.0,70598.0,4.64,1510.0,1.79
2021-02-09,ESP,2233249.0,1343566.0,889683.0,66008.0,66924.0,4.78,1431.0,1.9
2021-02-10,ESP,2320507.0,1377229.0,943278.0,87258.0,65024.0,4.96,1391.0,2.02
2021-02-11,ESP,2423045.0,1422560.0,1000485.0,102538.0,62126.0,5.18,1329.0,2.14
2021-02-12,ESP,,,,,63159.0,,1351.0,
2021-02-13,ESP,,,,,64192.0,,1373.0,
2021-02-14,ESP,2561608.0,1491517.0,1070091.0,,65225.0,5.48,1395.0,2.29
2021-02-15,ESP,2624512.0,1527590.0,1096922.0,62904.0,65324.0,5.61,1397.0,2.35
2021-02-16,ESP,2690457.0,1571277.0,1119180.0,65945.0,65315.0,5.75,1397.0,2.39
2021-02-17,ESP,2782751.0,1638195.0,1144556.0,92294.0,66035.0,5.95,1412.0,2.45
2021-02-18,ESP,2936011.0,1764985.0,1171026.0,153260.0,73281.0,6.28,1567.0,2.5
2021-02-19,ESP,,,,,74032.0,,1583.0,
2021-02-20,ESP,,,,,74783.0,,1599.0,
2021-02-21,ESP,3090351.0,1893290.0,1197061.0,,75535.0,6.61,1616.0,2.56
2021-02-22,ESP,3165191.0,1956886.0,1208305.0,74840.0,77240.0,6.77,1652.0,2.58
2021-02-23,ESP,3284678.0,2063495.0,1221183.0,119487.0,84889.0,7.03,1816.0,2.61
2021-02-24,ESP,3436158.0,2204376.0,1231782.0,151480.0,93344.0,7.35,1996.0,2.63
2021-02-25,ESP,3605635.0,2361852.0,1243783.0,169477.0,95661.0,7.71,2046.0,2.66
2021-02-26,ESP,,,,,98970.0,,2117.0,
2021-02-27,ESP,,,,,102279.0,,2188.0,
2021-02-28,ESP,3829465.0,2567617.0,1261848.0,,105588.0,8.19,2258.0,2.7
2021-03-01,ESP,3908734.0,2642034.0,1266700.0,79269.0,106220.0,8.36,2272.0,2.71
2021-03-02,ESP,4059320.0,2772318.0,1287002.0,150586.0,110663.0,8.68,2367.0,2.75
2021-03-03,ESP,4229092.0,2920179.0,1308913.0,169772.0,113276.0,9.05,2423.0,2.8
2021-03-04,ESP,4471577.0,3129092.0,1342485.0,242485.0,123706.0,9.56,2646.0,2.87
2021-03-05,ESP,,,,,124505.0,,2663.0,
2021-03-06,ESP,,,,,125304.0,,2680.0,
2021-03-07,ESP,4712191.0,3328703.0,1383488.0,,126104.0,10.08,2697.0,2.96
2021-03-08,ESP,4848648.0,3436412.0,1412236.0,136457.0,134273.0,10.37,2872.0,3.02
2021-03-09,ESP,4989505.0,3541667.0,1447838.0,140857.0,132884.0,10.67,2842.0,3.1
2021-03-10,ESP,5172106.0,3668848.0,1503258.0,182601.0,134716.0,11.06,2881.0,3.22
2021-03-11,ESP,5352767.0,3769523.0,1583244.0,180661.0,125884.0,11.45,2692.0,3.39
2021-03-12,ESP,,,,,124860.0,,2671.0,
2021-03-13,ESP,,,,,123835.0,,2649.0,
2021-03-14,ESP,,,,,122810.0,,2627.0,
2021-03-15,ESP,5644895.0,3951221.0,1693674.0,,113750.0,12.07,2433.0,3.62
2021-03-16,ESP,5742218.0,4013681.0,1728537.0,97323.0,107530.0,12.28,2300.0,3.7
2021-03-17,ESP,5857085.0,4052470.0,1804615.0,114867.0,97854.0,12.53,2093.0,3.86
2021-03-18,ESP,5993363.0,4106550.0,1886813.0,136278.0,91514.0,12.82,1957.0,4.04
2021-03-19,ESP,,,,,92814.0,,1985.0,
2021-03-20,ESP,,,,,94115.0,,2013.0,
2021-03-21,ESP,,,,,95416.0,,2041.0,
2021-03-22,ESP,6321908.0,4211040.0,2110868.0,,96716.0,13.52,2069.0,4.51
2021-03-23,ESP,6409196.0,4252598.0,2156598.0,87288.0,95283.0,13.71,2038.0,4.61
2021-03-24,ESP,6620093.0,4343860.0,2276233.0,210897.0,109001.0,14.16,2331.0,4.87
2021-03-25,ESP,6839736.0,4447534.0,2392202.0,219643.0,120910.0,14.63,2586.0,5.12
2021-03-26,ESP,7067371.0,4561529.0,2505842.0,227635.0,141696.0,15.12,3031.0,5.36
2021-03-27,ESP,,,,,153965.0,,3293.0,
2021-03-28,ESP,,,,,166235.0,,3555.0,
2021-03-29,ESP,7571439.0,4967230.0,2604209.0,,178504.0,16.19,3818.0,5.57
2021-03-30,ESP,7736611.0,5092535.0,2644076.0,165172.0,189631.0,16.55,4056.0,5.66
2021-03-31,ESP,8035160.0,5314076.0,2721084.0,298549.0,202152.0,17.19,4324.0,5.82
2021-04-01,ESP,8342155.0,5545140.0,2797015.0,306995.0,214631.0,17.84,4591.0,5.98
2021-04-02,ESP,,,,,196858.0,,4210.0,
2021-04-03,ESP,8548598.0,5707450.0,2841148.0,,187601.0,18.28,4012.0,6.08
2021-04-04,ESP,,,,,177533.0,,3797.0,
2021-04-05,ESP,8743694.0,5890888.0,2852806.0,,167465.0,18.7,3582.0,6.1
2021-04-06,ESP,9021001.0,6118710.0,2902291.0,277307.0,183484.0,19.29,3924.0,6.21
2021-04-07,ESP,9357847.0,6416016.0,2941831.0,336846.0,188955.0,20.01,4041.0,6.29
2021-04-08,ESP,9811529.0,6791079.0,3020450.0,453682.0,209911.0,20.99,4490.0,6.46
2021-04-09,ESP,10231825.0,7159716.0,3072109.0,420296.0,255207.0,21.88,5458.0,6.57
2021-04-10,ESP,,,,,266803.0,,5706.0,
2021-04-11,ESP,,,,,279209.0,,5972.0,
2021-04-12,ESP,10784997.0,7676560.0,3108437.0,,291615.0,23.07,6237.0,6.65
2021-04-13,ESP,11073657.0,7937566.0,3136091.0,288660.0,293237.0,23.68,6272.0,6.71
2021-04-14,ESP,11436073.0,8250887.0,3185186.0,362416.0,296889.0,24.46,6350.0,6.81
2021-04-15,ESP,11885085.0,8631548.0,3253537.0,449012.0,296222.0,25.42,6336.0,6.96
2021-04-16,ESP,12330755.0,9002054.0,3328701.0,445670.0,299847.0,26.37,6413.0,7.12
2021-04-17,ESP,,,,,298403.0,,6382.0,
2021-04-18,ESP,,,,,296959.0,,6351.0,
2021-04-19,ESP,12853599.0,9441685.0,3411914.0,,295515.0,27.49,6321.0,7.3
2021-04-20,ESP,13041032.0,9588913.0,3452119.0,187433.0,281054.0,27.89,6011.0,7.38
2021-04-21,ESP,13497809.0,9886203.0,3611606.0,456777.0,294534.0,28.87,6300.0,7.72
2021-04-22,ESP,13909964.0,10141949.0,3768015.0,412155.0,289268.0,29.75,6187.0,8.06
2021-04-23,ESP,14266251.0,10405863.0,3862789.0,356287.0,276499.0,30.51,5914.0,8.26
2021-04-24,ESP,,,,,283722.0,,6068.0,
2021-04-25,ESP,14715931.0,10796466.0,3947465.0,,290945.0,31.47,6223.0,8.44
2021-04-26,ESP,14994667.0,11013911.0,4020945.0,278736.0,305867.0,32.07,6542.0,8.6
2021-04-27,ESP,15377862.0,11261171.0,4166758.0,383195.0,333833.0,32.89,7140.0,8.91
2021-04-28,ESP,15859772.0,11520146.0,4413784.0,481910.0,337423.0,33.92,7217.0,9.44
2021-04-29,ESP,16364595.0,11763360.0,4689766.0,504823.0,350662.0,35.0,7500.0,10.03
2021-04-30,ESP,,,,,338524.0,,7240.0,
2021-05-01,ESP,,,,,345164.0,,7382.0,
2021-05-02,ESP,17178566.0,12196079.0,5113598.0,,351805.0,36.74,7524.0,10.94
2021-05-03,ESP,17430810.0,12381213.0,5202297.0,252244.0,348020.0,37.28,7444.0,11.13
2021-05-04,ESP,17916566.0,12686341.0,5394315.0,485756.0,362672.0,38.32,7757.0,11.54
2021-05-05,ESP,18489580.0,12966552.0,5696827.0,573014.0,375687.0,39.55,8035.0,12.18
2021-05-06,ESP,19048132.0,13271511.0,5956451.0,558552.0,383362.0,40.74,8199.0,12.74
2021-05-07,ESP,,,,,381863.0,,8167.0,
2021-05-08,ESP,,,,,380364.0,,8135.0,
2021-05-09,ESP,19830624.0,13797431.0,6221476.0,,378865.0,42.41,8103.0,13.31
2021-05-10,ESP,20162661.0,14028954.0,6327447.0,332037.0,390264.0,43.12,8347.0,13.53
2021-05-11,ESP,20623815.0,14318348.0,6502978.0,461154.0,386750.0,44.11,8272.0,13.91
2021-05-12,ESP,21071940.0,14555552.0,6716156.0,448125.0,368909.0,45.07,7890.0,14.36
2021-05-13,ESP,21683707.0,14911306.0,6976683.0,611767.0,376511.0,46.38,8053.0,14.92
2021-05-14,ESP,,,,,369220.0,,7897.0,
2021-05-15,ESP,,,,,361929.0,,7741.0,
2021-05-16,ESP,22313088.0,15320846.0,7213716.0,,354638.0,47.72,7585.0,15.43
2021-05-17,ESP,22587343.0,15495889.0,7323426.0,274255.0,346383.0,48.31,7409.0,15.66
2021-05-18,ESP,22973955.0,15741247.0,7469173.0,386612.0,335734.0,49.14,7181.0,15.98
2021-05-19,ESP,23503085.0,16049843.0,7697288.0,529130.0,347306.0,50.27,7428.0,16.46
2021-05-20,ESP,23962365.0,16347683.0,7865313.0,459280.0,325523.0,51.25,6962.0,16.82
2021-05-21,ESP,,,,,322775.0,,6904.0,
2021-05-22,ESP,,,,,320028.0,,6845.0,
2021-05-23,ESP,24534056.0,16709939.0,8130648.0,,317281.0,52.47,6786.0,17.39
2021-05-24,ESP,24876302.0,16953205.0,8250814.0,342246.0,326994.0,53.21,6994.0,17.65
2021-05-25,ESP,25280864.0,17187731.0,8434233.0,404562.0,329558.0,54.07,7049.0,18.04
2021-05-26,ESP,25745178.0,17487591.0,8614678.0,464314.0,320299.0,55.06,6851.0,18.43
2021-05-27,ESP,26133689.0,17707320.0,8804363.0,388511.0,310189.0,55.9,6634.0,18.83
2021-05-28,ESP,,,,,316011.0,,6759.0,
2021-05-29,ESP,,,,,321833.0,,6883.0,
2021-05-30,ESP,26827637.0,18032417.0,9221285.0,,327654.0,57.38,7008.0,19.72
2021-05-31,ESP,27119733.0,18178604.0,9405245.0,292096.0,320490.0,58.0,6855.0,20.12
2021-06-01,ESP,27607247.0,18426204.0,9679187.0,487514.0,332340.0,59.05,7108.0,20.7
2021-06-02,ESP,28182345.0,18720164.0,9979204.0,575098.0,348167.0,60.28,7447.0,21.34
2021-06-03,ESP,28752570.0,19038135.0,10257209.0,570225.0,374126.0,61.5,8002.0,21.94
2021-06-04,ESP,,,,,400854.0,,8574.0,
2021-06-05,ESP,,,,,427582.0,,9145.0,
2021-06-06,ESP,30007806.0,19786574.0,11002869.0,,454310.0,64.18,9717.0,23.53
2021-06-07,ESP,30472862.0,20048174.0,11260175.0,465056.0,479018.0,65.18,10245.0,24.08
2021-06-08,ESP,31004060.0,20305788.0,11552393.0,531198.0,485259.0,66.31,10379.0,24.71
2021-06-09,ESP,31628321.0,20628061.0,11893951.0,624261.0,492282.0,67.65,10529.0,25.44
2021-06-10,ESP,32282553.0,20963619.0,12250002.0,654232.0,504283.0,69.05,10786.0,26.2
2021-06-11,ESP,,,,,490235.0,,10485.0,
2021-06-12,ESP,,,,,476186.0,,10185.0,
2021-06-13,ESP,33242768.0,21474788.0,12813055.0,,462137.0,71.1,9884.0,27.4
2021-06-14,ESP,33632590.0,21713840.0,13007371.0,389822.0,451390.0,71.93,9654.0,27.82
2021-06-15,ESP,34224523.0,22048919.0,13301010.0,591933.0,460066.0,73.2,9840.0,28.45
2021-06-16,ESP,34845346.0,22365104.0,13641091.0,620823.0,459575.0,74.53,9829.0,29.18
2021-06-17,ESP,35412140.0,22684911.0,13939564.0,566794.0,447084.0,75.74,9562.0,29.81
2021-06-18,ESP,,,,,446388.0,,9547.0,
2021-06-19,ESP,,,,,445692.0,,9533.0,
2021-06-20,ESP,36357745.0,23200566.0,14431683.0,,444997.0,77.76,9518.0,30.87
2021-06-21,ESP,36880086.0,23443444.0,14745736.0,522341.0,463928.0,78.88,9923.0,31.54
2021-06-22,ESP,37560626.0,23772029.0,15138439.0,680540.0,476586.0,80.34,10193.0,32.38
2021-06-23,ESP,38293871.0,24079429.0,15602526.0,733245.0,492646.0,81.9,10537.0,33.37
2021-06-24,ESP,38808490.0,24325902.0,15894800.0,514619.0,485193.0,83.0,10377.0,34.0
2021-06-25,ESP,,,,,492817.0,,10540.0,
2021-06-26,ESP,,,,,500441.0,,10704.0,
2021-06-27,ESP,39914204.0,24792784.0,16609913.0,,508066.0,85.37,10867.0,35.53
2021-06-28,ESP,40565038.0,25007416.0,17088342.0,650834.0,526422.0,86.76,11259.0,36.55
2021-06-29,ESP,41279995.0,25320606.0,17519587.0,714957.0,531338.0,88.29,11364.0,37.47
2021-06-30,ESP,42027584.0,25627278.0,17990526.0,747589.0,533388.0,89.89,11408.0,38.48
2021-07-01,ESP,42792983.0,25948237.0,18466362.0,765399.0,569213.0,91.53,12174.0,39.5
2021-07-02,ESP,,,,,572114.0,,12236.0,
2021-07-03,ESP,,,,,575016.0,,12299.0,
2021-07-04,ESP,43959621.0,26505676.0,19135448.0,,577917.0,94.02,12361.0,40.93
2021-07-05,ESP,44544324.0,26727529.0,19530228.0,584703.0,568469.0,95.27,12159.0,41.77
2020-12-27,SWE,2323.0,2323.0,,,,0.02,,
2020-12-28,SWE,,,,,1948.0,,193.0,
2020-12-29,SWE,,,,,1948.0,,193.0,
2020-12-30,SWE,,,,,1948.0,,193.0,
2020-12-31,SWE,,,,,1948.0,,193.0,
2021-01-01,SWE,,,,,1948.0,,193.0,
2021-01-02,SWE,,,,,1948.0,,193.0,
2021-01-03,SWE,15962.0,15962.0,,,1948.0,0.16,193.0,
2021-01-04,SWE,,,,,2392.0,,237.0,
2021-01-05,SWE,,,,,2836.0,,281.0,
2021-01-06,SWE,,,,,3279.0,,325.0,
2021-01-07,SWE,,,,,3723.0,,369.0,
2021-01-08,SWE,,,,,4167.0,,413.0,
2021-01-09,SWE,,,,,4610.0,,456.0,
2021-01-10,SWE,51341.0,51326.0,15.0,,5054.0,0.51,500.0,0.0
2021-01-11,SWE,,,,,5915.0,,586.0,
2021-01-12,SWE,,,,,6775.0,,671.0,
2021-01-13,SWE,,,,,7636.0,,756.0,
2021-01-14,SWE,,,,,8496.0,,841.0,
2021-01-15,SWE,,,,,9357.0,,927.0,
2021-01-16,SWE,,,,,10217.0,,1012.0,
2021-01-17,SWE,128884.0,128842.0,42.0,,11078.0,1.28,1097.0,0.0
2021-01-18,SWE,,,,,11801.0,,1169.0,
2021-01-19,SWE,,,,,12524.0,,1240.0,
2021-01-20,SWE,,,,,13247.0,,1312.0,
2021-01-21,SWE,,,,,13970.0,,1383.0,
2021-01-22,SWE,,,,,14693.0,,1455.0,
2021-01-23,SWE,,,,,15416.0,,1526.0,
2021-01-24,SWE,241856.0,231428.0,10428.0,,16139.0,2.39,1598.0,0.1
2021-01-25,SWE,,,,,15651.0,,1550.0,
2021-01-26,SWE,,,,,15164.0,,1501.0,
2021-01-27,SWE,,,,,14676.0,,1453.0,
2021-01-28,SWE,,,,,14188.0,,1405.0,
2021-01-29,SWE,,,,,13701.0,,1357.0,
2021-01-30,SWE,,,,,13213.0,,1308.0,
2021-01-31,SWE,330936.0,295111.0,35825.0,,12726.0,3.28,1260.0,0.35
2021-02-01,SWE,,,,,12934.0,,1281.0,
